"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1426554_a_at",-9.84155647734449,9.10407260268948,-13.5939891322222,1.51201415603467e-12,1.13309162679806e-11,17.4068716694244
"1438321_x_at",-8.53292723707813,8.28724768629733,-13.5939395682944,1.51212848444343e-12,1.13309162679806e-11,17.4068117549087
"1454724_x_at",-9.395477156768,10.0858370558358,-13.5918043191056,1.51706236277636e-12,1.13490353540367e-11,17.4042303467593
"1435172_at",-8.43276640234077,7.56358856666698,-13.5868010069997,1.52868897622434e-12,1.14170794234238e-11,17.3981796944591
"1429028_at",-9.48389568913964,9.86803172919058,-13.5674185399973,1.57460991482196e-12,1.17406038442345e-11,17.3747147251561
"1432195_s_at",-9.03159773909739,9.78419480275135,-13.5652108568758,1.5799304291485e-12,1.17608352572424e-11,17.3720394991173
"1451169_at",-8.39415832260321,8.23272860711169,-13.5621338086809,1.58737725879428e-12,1.17968020006936e-11,17.3683099261387
"1436902_x_at",-11.694775622843,12.306134658019,-13.5543544083091,1.60636727784947e-12,1.19162659073162e-11,17.3588763020358
"1423423_at",-10.0419933981774,8.59587014486117,-13.5527647298738,1.61027671419463e-12,1.19162659073162e-11,17.3569477964335
"1424008_a_at",-9.36576933726595,9.18912112596595,-13.5523179972805,1.61137712335688e-12,1.19162659073162e-11,17.3564057977781
"1452151_at",-7.99615957672237,8.45429729743003,-13.5455468744128,1.62815191814321e-12,1.20206109701212e-11,17.3481881159709
"1436839_at",-9.81742734613995,10.3315125918318,-13.5420331654248,1.63692811850473e-12,1.20656580761027e-11,17.3439218185587
"1417676_a_at",-9.69278321354059,8.09210381765005,-13.534631485275,1.65557633900404e-12,1.21704634684893e-11,17.3349304780527
"1415901_at",-8.90860951889353,8.38077354016746,-13.5332195114327,1.65915871869058e-12,1.21704634684893e-11,17.3332145883585
"1426900_at",-8.68004396303225,9.20060390316483,-13.5331872154824,1.65924075218819e-12,1.21704634684893e-11,17.3331753384715
"1422433_s_at",-8.63967810593569,8.17633530786,-13.5319165016413,1.66247177905621e-12,1.2174367200199e-11,17.3316309269689
"1436562_at",-9.24946019820691,8.80517891189624,-13.5289728587119,1.66998164959225e-12,1.22095416876996e-11,17.3280525918278
"1437341_x_at",-9.50589802005732,10.6952094285988,-13.525058108909,1.68002361076203e-12,1.22461487104841e-11,17.3232923272027
"1419311_at",-11.0131503261277,11.7700474635348,-13.5249048174777,1.68041810059624e-12,1.22461487104841e-11,17.3231058942045
"1455976_x_at",-9.02579872287073,8.4003155172415,-13.5072288322432,1.72655753941777e-12,1.25620984843767e-11,17.3015914726924
"1422748_at",-8.35853037698676,7.06406376294213,-13.4885093476203,1.77685666713519e-12,1.29072470619112e-11,17.2787703875083
"1448390_a_at",-9.01170740345868,8.55581563439646,-13.4858469889989,1.78413297700695e-12,1.29392666547883e-11,17.2755216243338
"1456846_at",-8.52863272136696,7.93196763342758,-13.4840291060162,1.78911906949537e-12,1.29546005176463e-11,17.2733029009654
"1419253_at",-9.86013392343538,9.37382964951736,-13.4810932368549,1.7972021359729e-12,1.29922737746374e-11,17.2697189265398
"1448472_at",-7.84376604385533,8.49033198858826,-13.4753118715869,1.81323044780899e-12,1.30667630139104e-11,17.2626585893839
"1435879_at",-8.76087061087245,8.40143440212273,-13.4752871112248,1.81329941181731e-12,1.30667630139104e-11,17.2626283437192
"1427660_x_at",-11.7659465872636,12.4404845729335,-13.4718322895714,1.8229487223304e-12,1.31153455923962e-11,17.2584075087747
"1418188_a_at",-9.06996883877722,9.12898231803037,-13.4698718329153,1.82844795926859e-12,1.31339629685678e-11,17.2560118022269
"1427301_at",-10.3740673051765,9.71653239631364,-13.4614773913821,1.85219044277032e-12,1.32833562596772e-11,17.2457489901609
"1416326_at",-9.87330506391681,10.5767803830149,-13.4561387879246,1.86745616971675e-12,1.33715790184004e-11,17.2392182098657
"1460741_x_at",-7.60173412365206,8.63942060426052,-13.4495471756253,1.88648520023105e-12,1.34659870852258e-11,17.2311503671495
"1437223_s_at",-11.5824911514836,10.639947242338,-13.4495037053382,1.88661135842667e-12,1.34659870852258e-11,17.2310971458744
"1452814_at",-8.67100734734187,7.86602010010355,-13.4429133326935,1.90583939965109e-12,1.35817401766604e-11,17.2230261015706
"1439808_at",-8.65976052257849,9.17875438577993,-13.4416154290739,1.90965006714491e-12,1.35874313137077e-11,17.2214360427183
"1442048_at",-8.36858980387959,9.32246543591403,-13.4356288705706,1.9273293306276e-12,1.36916261582065e-11,17.2140995677562
"1417822_at",-8.99928727962464,8.84207151128405,-13.4341070267142,1.93185059966124e-12,1.37021667532576e-11,17.2122339441074
"1423958_a_at",-9.36187793838167,9.09248415075979,-13.4248253293444,1.95966506889412e-12,1.38776281409441e-11,17.2008501197084
"1417696_at",-8.88933424226937,8.05070298422152,-13.4218264772462,1.96874030225494e-12,1.39200431088904e-11,17.1971700933068
"1422632_at",-8.93539669346057,9.02663807577981,-13.420628004602,1.97237935142751e-12,1.39239487547567e-11,17.1956991214169
"1447774_x_at",-10.0542995903979,10.6488819271511,-13.4115637667999,2.00012910611213e-12,1.40887478901951e-11,17.1845688937916
"1450035_a_at",-7.3769969310683,7.07173767048725,-13.4109670246658,2.00197016129795e-12,1.40887478901951e-11,17.1838358255128
"1418280_at",-8.12700747194604,8.11003914855154,-13.4000757348759,2.03588245679578e-12,1.43050868576414e-11,17.170449634148
"1426533_at",-7.72235396278831,8.06993734977827,-13.3951483270587,2.0514203098288e-12,1.43918460616449e-11,17.1643892643877
"1438267_x_at",-7.70997978611192,8.3673782627569,-13.3934775624598,2.05671671545306e-12,1.44065979866596e-11,17.1623337419113
"1416779_at",-10.1483394536995,9.74586414011135,-13.3887918247129,2.07164657596648e-12,1.44736463802785e-11,17.1565673165383
"1417910_at",-9.70221160778668,10.2564559070973,-13.3877988647407,2.07482479609812e-12,1.44736463802785e-11,17.1553450408092
"1453281_at",-8.65048672511278,9.23194457012101,-13.3874588519628,2.07591425582802e-12,1.44736463802785e-11,17.1549264803368
"1434251_at",-8.11049789154918,8.54835070635392,-13.3819239716227,2.09373270027368e-12,1.45734958497225e-11,17.1481111999625
"1450234_at",-11.9230082370223,10.2746813294965,-13.3810080192845,2.09669669839723e-12,1.45734958497225e-11,17.1469830368202
"1454809_at",-8.63298338788785,9.28902432976542,-13.3778784287317,2.1068568711019e-12,1.46215866854472e-11,17.1431276848213
"1441422_at",-8.47591399417901,8.48521817996829,-13.3752801556133,2.11533094286113e-12,1.46544626434824e-11,17.1399260557361
"1454962_at",-9.61498031434313,10.4875253108383,-13.3744361362104,2.11809125328099e-12,1.46544626434824e-11,17.1388858851322
"1453572_a_at",-10.8372923997636,10.2022571416729,-13.370445278911,2.13119380579523e-12,1.47206558275286e-11,17.1339664985734
"1424124_at",-8.50396340361157,7.57005468827642,-13.3695377470079,2.13418508339696e-12,1.47206558275286e-11,17.1328475748768
"1418909_at",-10.6656154529528,9.99124095026887,-13.3596195960813,2.16716131868546e-12,1.49092813860829e-11,17.1206133444874
"1416011_x_at",-9.98815708805568,9.15031199297868,-13.3593270412621,2.16814200604531e-12,1.49092813860829e-11,17.1202523099341
"1449435_at",-8.82986133892795,8.22383159650176,-13.342701558233,2.22463674149621e-12,1.52744845371224e-11,17.0997199009458
"1419060_at",-12.1903947839913,8.84843140594968,-13.3409783570794,2.230579053185e-12,1.52875627811565e-11,17.0975900310334
"1416393_at",-8.75733236109328,9.53533327979002,-13.3401852889715,2.23331941316385e-12,1.52875627811565e-11,17.0966096931315
"1454900_s_at",-9.0636465515624,9.31874990564719,-13.3361373559073,2.24736112845093e-12,1.53603728037003e-11,17.0916048395354
"1423946_at",-8.28634199006318,7.86655496887239,-13.3316696932314,2.26296523527974e-12,1.54406481968557e-11,17.0860789578939
"1428938_at",-7.33006156264645,6.75137427068423,-13.3308182119098,2.26595191893559e-12,1.54406481968557e-11,17.0850255459534
"1452859_at",-8.1965509018231,7.8700009601714,-13.3283441179153,2.27465336425505e-12,1.54765630862059e-11,17.0819642661694
"1460287_at",-9.64838236370265,8.4598806379153,-13.326752110173,2.28027082031081e-12,1.54914181783465e-11,17.0799940680101
"1433770_at",-8.67761829614907,8.83310660367204,-13.3248541899713,2.28698651555547e-12,1.54960341576832e-11,17.077644924497
"1450739_at",-7.91847783197965,7.00036295583411,-13.3234823196272,2.29185358720789e-12,1.54960341576832e-11,17.0759466522256
"1460545_at",-8.00498729724862,8.94743178370598,-13.3230023217607,2.29355904340641e-12,1.54960341576832e-11,17.0753524024311
"1426501_a_at",-8.92557993161442,8.24226894756411,-13.3226839565593,2.29469093711646e-12,1.54960341576832e-11,17.0749582441804
"1439268_x_at",-9.08525169718075,9.86721665014259,-13.3165032639994,2.31678058716309e-12,1.5621819474877e-11,17.0673039225884
"1427797_s_at",-8.4862088445304,8.39653821509818,-13.3153039738921,2.3210923228716e-12,1.56275335350355e-11,17.0658182085758
"1426405_at",-8.73629221963089,9.91148066541564,-13.3117698036427,2.33384700565877e-12,1.56899908234377e-11,17.0614390654667
"1448324_at",-8.01492713354982,8.6025727975173,-13.3036311104145,2.36349659746225e-12,1.58656743320718e-11,17.0513493240038
"1449259_at",-8.08015422768035,7.61463405967821,-13.3015720908611,2.37105946245683e-12,1.58839375338229e-11,17.048795557179
"1460257_a_at",-8.3414640912558,7.57719034551598,-13.3009743838565,2.3732595650181e-12,1.58839375338229e-11,17.0480541444683
"1427932_s_at",-10.8046429938668,12.0501606155141,-13.2997326135768,2.37783717822277e-12,1.58909977940191e-11,17.0465136923823
"1427990_at",-8.19627536369857,8.45074036005709,-13.2973168508909,2.38676882021771e-12,1.59270919349143e-11,17.0435163849153
"1421578_at",-8.24036743355975,7.44509254064114,-13.2920771794152,2.40626096383435e-12,1.60334463926983e-11,17.0370131745994
"1419356_at",-8.24793305462009,7.36822717995268,-13.2879825353798,2.42160842755117e-12,1.6111910939061e-11,17.0319290195739
"1426853_at",-8.63751309414358,9.18475151065246,-13.2870055633407,2.42528528173985e-12,1.61126095816325e-11,17.0307156811142
"1422537_a_at",-10.9634524077191,9.86287888257771,-13.283601652538,2.43814128756965e-12,1.61741990415098e-11,17.0264874183813
"1460220_a_at",-7.7105390093766,7.4820239329269,-13.2755569228206,2.46880673647172e-12,1.63535788373332e-11,17.0164893825518
"1448709_at",-9.26725106561677,9.70167218652857,-13.2730179614575,2.47856779533880e-12,1.63941632328055e-11,17.0133324727493
"1425615_a_at",-9.90643564807814,9.52392572824096,-13.2653253510832,2.50838732185564e-12,1.65471616611675e-11,17.0037632658746
"1455286_at",-8.11077743234693,8.53030836869333,-13.2651592267649,2.50903537491434e-12,1.65471616611675e-11,17.0035565441829
"1452418_at",-9.38561722060929,9.073912576374,-13.2627759228997,2.5183518225651e-12,1.6573807064792e-11,17.0005904760248
"1417977_at",-9.1009136687737,8.12220301681481,-13.2622471264455,2.52042377442858e-12,1.6573807064792e-11,16.9999322939276
"1447448_s_at",-7.92810796049827,7.84176688096093,-13.2604440415179,2.52750200419977e-12,1.65961594482462e-11,16.9976878001039
"1438093_x_at",-8.01906297734974,7.76809576386124,-13.2580026846825,2.537118735054e-12,1.66350910084718e-11,16.9946482111498
"1452997_at",-9.37653123451083,10.1169957770342,-13.253439509881,2.55519544470673e-12,1.67292984776082e-11,16.9889651153125
"1417386_at",-9.38566248962066,8.76328350755707,-13.2345207863797,2.63157823392509e-12,1.72044194394726e-11,16.9653788094434
"1416145_at",-9.21365582190988,9.62228240529695,-13.2291999835306,2.65348464358257e-12,1.73225314431273e-11,16.9587381692696
"1417540_at",-8.49727028540984,9.06383162779871,-13.2270142310772,2.66253841187441e-12,1.73565184623778e-11,16.9560093317318
"1448561_at",-10.6079437814807,9.95756873473194,-13.2182875548375,2.69900650786791e-12,1.75688576579973e-11,16.9451091228718
"1454193_at",-8.88563968698394,8.65961468263222,-13.2157179572427,2.70984314005751e-12,1.76139804103738e-11,16.9418979205471
"1435176_a_at",-11.1770878908258,10.1348529431948,-13.2128221949695,2.72210941417699e-12,1.76682526148956e-11,16.9382782398611
"1454712_at",-10.0898992080338,10.8721818271383,-13.2109370089156,2.73012589861329e-12,1.76882755648558e-11,16.9359212742177
"1456700_x_at",-8.82480929252561,8.73987029513861,-13.2102539404023,2.73303659248603e-12,1.76882755648558e-11,16.9350671666903
"1420804_s_at",-11.1446924407999,10.1819000624917,-13.2052134485068,2.75461494828771e-12,1.78023897302663e-11,16.9287629524193
"1420878_a_at",-9.37584620318173,8.60230584706295,-13.1994101542596,2.77967795303817e-12,1.79386655882048e-11,16.9215012141726
"1416202_at",-8.41395909082648,9.16031025725301,-13.1933737432057,2.80599891347115e-12,1.80826587123834e-11,16.9139438236237
"1448526_at",-8.01956348075803,8.51085075332261,-13.1921632629699,2.81130810607241e-12,1.80910283402178e-11,16.9124278566397
"1417590_at",-7.71623792875814,7.30364529362927,-13.1893659494903,2.82361709735438e-12,1.81443543107772e-11,16.9089239700213
"1448786_at",-9.55713175736087,9.34998273452851,-13.184939813044,2.84320774780555e-12,1.82442534144393e-11,16.9033780673054
"1451286_s_at",-8.04192927954553,7.71066338503906,-13.1834091248064,2.85001554707675e-12,1.82619604159989e-11,16.9014596263293
"1416714_at",-9.56373237974614,8.910874623324,-13.1816810417671,2.85772159791404e-12,1.82853647208372e-11,16.899293474926
"1416207_at",-8.26378506231351,8.78265495414755,-13.177843979285,2.87490962947067e-12,1.83692880149323e-11,16.8944825363136
"1434541_x_at",-8.84264519399162,9.24048330167598,-13.170697194769,2.90721003535511e-12,1.85493981180861e-11,16.8855174945301
"1431359_a_at",-8.66028722124368,8.13613816658596,-13.1687660053786,2.91600264478293e-12,1.85792202409828e-11,16.8830940079451
"1452214_at",-8.36990809449347,9.05092259903795,-13.1677527544566,2.92062695784454e-12,1.85824375272732e-11,16.8818222945649
"1417291_at",-10.6904605783169,9.56698859940521,-13.1654576859515,2.93112943716785e-12,1.86062000062564e-11,16.8789413735736
"1452246_at",-10.2096568418305,9.35529583667912,-13.16513461312,2.93261099633082e-12,1.86062000062564e-11,16.8785357843996
"1428743_at",-7.65812487841009,8.15094312211265,-13.157902637051,2.96597982123605e-12,1.87728548188621e-11,16.8694536519454
"1420886_a_at",-11.8011622681491,10.6699312115673,-13.1576394917962,2.96720139344905e-12,1.87728548188621e-11,16.8691230768233
"1416155_at",-7.33732434055126,7.44695605864965,-13.155117116458,2.97893727583797e-12,1.88199226795118e-11,16.8659539634734
"1451979_at",-7.98656106365471,8.15393917965844,-13.1534179702533,2.98687005196125e-12,1.88199226795118e-11,16.8638187574022
"1431008_at",-9.60394530126292,9.80205516469646,-13.1533566236336,2.98715686954788e-12,1.88199226795118e-11,16.8637416611164
"1451736_a_at",-8.09136248562814,9.00986629139681,-13.139332510339,3.05348055271645e-12,1.92109494746219e-11,16.8461061324203
"1438420_at",-8.76566498943069,9.30774340434894,-13.1337261989527,3.08042007442936e-12,1.93534470135806e-11,16.8390499973392
"1435679_at",-8.82335005722413,8.15599818122171,-13.1305331904085,3.09587326899591e-12,1.94234830548548e-11,16.8350296962712
"1422002_at",-7.58767897257348,7.18505286327515,-13.1288170693678,3.10421198628356e-12,1.94487503751738e-11,16.8328684681817
"1425517_s_at",-8.21093662976332,8.85509422841582,-13.1255391280297,3.12020449675778e-12,1.95218342369963e-11,16.8287394224889
"1423130_a_at",-9.40035008335287,10.3095173449396,-13.1244758994309,3.12541014732465e-12,1.95226533544141e-11,16.8273998739433
"1418465_at",-11.3587969226502,10.3786977731581,-13.1237455951168,3.12899099428982e-12,1.95226533544141e-11,16.8264796996685
"1448632_at",-11.1449841151163,9.65316322267118,-13.121314973983,3.14093956895652e-12,1.95701359054736e-11,16.8234167197885
"1423108_at",-8.97358904715287,8.23659579878386,-13.1057323874789,3.21867440507845e-12,2.00122823993837e-11,16.803764477572
"1449686_s_at",-8.65770493687537,8.89850461193371,-13.1053166993579,3.22077522100479e-12,2.00122823993837e-11,16.8032398547929
"1424118_a_at",-8.0712145643994,6.89010295828677,-13.0954663062833,3.2709759232291e-12,2.02962481288672e-11,16.790802439976
"1422245_a_at",-8.51961622433999,8.26274626008833,-13.0864241998679,3.31777206419765e-12,2.05583376120819e-11,16.7793760577277
"1440209_at",-8.45025948996109,8.06299382115222,-13.0843193493838,3.32876474980027e-12,2.05726677785545e-11,16.7767148773406
"1422964_at",-9.18859971725171,9.37155659861065,-13.084235043946,3.32920582539233e-12,2.05726677785545e-11,16.7766082789455
"1452211_at",-8.63909677795838,9.52212214795284,-13.0791409458225,3.35597036169469e-12,2.07096885110872e-11,16.7701656698825
"1425538_x_at",-10.4367023928901,9.86706380640168,-13.0609574469269,3.4533417028242e-12,2.12773577998055e-11,16.7471449569552
"1420872_at",-7.72806309026758,7.74132078499181,-13.060011577862,3.45848627195315e-12,2.12773577998055e-11,16.7459464529616
"1433720_s_at",-9.13753295189811,9.44098348956076,-13.0593461048445,3.4621105353707e-12,2.12773577998055e-11,16.7451031767556
"1440831_at",-9.75077064978518,9.00343189402964,-13.057752042479,3.47080806540638e-12,2.13017893646914e-11,16.7430830060044
"1435059_at",-7.57721482757027,7.23826464512912,-13.0541360042487,3.49062205106124e-12,2.13942881417626e-11,16.7384993100583
"1422700_at",-9.24155350942447,9.13315181931849,-13.0527597365047,3.49819407371116e-12,2.14116057890245e-11,16.7367543658142
"1418129_at",-8.72336497102386,7.23658974008411,-13.0504639459743,3.51086312208049e-12,2.1448999579109e-11,16.7338431032412
"1434899_s_at",-8.04757379682552,9.15461412291355,-13.0499306148682,3.51381305452484e-12,2.1448999579109e-11,16.7331667083134
"1422906_at",-8.03975901654293,7.51615006401097,-13.0458303383668,3.53657834231235e-12,2.15587904083392e-11,16.7279654846592
"1432416_a_at",-8.38341963413474,8.74489014187816,-13.0403309309015,3.56735229443978e-12,2.17170394065018e-11,16.7209864945795
